0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.00072709244,-0.24676491,0.2581332,-0.17514947,-0.09307697,0.15949143,-0.038469538,-0.10759719,-0.2173768,0.017133206,-0.1354774,-0.25826216,0.09001033,-0.23577802,-0.19749868,-0.17699629,-0.15352276,0.46370414,-0.060901396,0.26962715,0.19091028,0.033892985,-0.4561204,-0.13764258,0.2392661,-0.008129657,0.017477134,-0.15310454,-0.010092747,0.16150872,0.091540486,-0.005133306,-0.03356942,-0.13509469,0.06941221,-0.19341427,0.41065198,-0.1873242,-0.2204729,0.06574649,-0.10971396,-0.047319323,-0.122123614,-0.023216425,0.2711269,0.24399088,0.064308606,-0.22056909,-0.15639214,-0.3836548,0.26652518,0.20292877,-0.1699658,-0.1397196,-0.39127067,0.14879455,0.3091169,-0.1429863,0.24543218,-0.3165325,-0.007939766,0.025630424,0.02279424,0.12234821
