node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
châu á,0.047077812,-0.6442101,0.30245999,-0.4773257,0.17386179,0.2915421,-0.18807858,-0.13351882,-0.30701014,0.24629179,0.1459447,-0.4502677,0.39378273,-0.6685113,-0.12586524,-0.27222192,0.18294413,0.18146773,0.05040514,0.40850124,0.46122846,-0.24767524,-0.20352688,-0.34136334,0.06826836,-0.48500487,0.116434775,-0.33064732,-0.20216729,0.58711106,-0.45138612,0.3198672,0.065540805,0.28186092,0.4701994,-0.035099704,0.43475503,0.019299947,-0.3437482,-0.39698803,-0.69495094,-0.33582628,0.33747682,0.13282913,0.38907242,0.43400246,-0.002436456,-0.38408342,-0.26663998,-0.4727625,0.008852484,-0.21366546,-0.37108138,-0.118938416,-0.37199253,-0.31269222,0.17588605,-0.5963732,0.5341015,-0.38323694,-0.011270279,0.18489192,0.39183414,0.37898275
vô cùng,0.034730405,0.09974175,0.41306803,-0.11402151,0.35563734,-0.06902461,-0.027875189,-0.23677087,-0.1961128,0.50217384,-0.41121706,0.19287099,0.07859045,0.19090375,-0.33625504,0.008113229,0.22741872,0.4616598,-0.41821656,0.26525432,0.47449395,-0.057073146,-0.30918884,0.25780052,0.2935376,-0.11602183,-0.56464964,0.11846959,-0.15642734,0.19590698,-0.38256586,-0.4078188,-0.0688649,-0.045754477,-0.46863258,-0.44993478,0.16299741,-0.1160276,0.14391388,0.07144352,-0.16640559,0.46872124,-0.08697547,0.19422854,0.30788133,-0.095933005,-0.27649066,-0.5011754,-0.32380036,-0.5703701,0.1686293,0.24648336,0.057325006,-0.6980859,0.41412538,-0.06813422,0.4454374,-0.20061223,0.12244173,0.0893294,-0.36445415,0.61922646,0.36085883,0.21979931
nơi,0.105390064,0.013156442,0.14860982,-0.5914048,0.4994419,-0.098456085,0.19566157,-0.20386612,-0.16195603,0.23149449,-0.064637765,-0.03633488,0.13132854,-0.062431253,-0.2013819,0.43034557,0.38157794,0.26451373,-0.06663532,0.45038566,0.4336829,0.02065629,-0.121064134,0.010983981,0.07740859,-0.6299689,-0.20140688,-0.018755108,-0.16555558,0.4290699,-0.16879687,-0.39211738,-0.17540686,-0.2640999,-0.62257224,-0.58975136,0.3247637,-0.076855056,-0.020574305,0.45885512,-0.31771973,0.2206348,-0.11478515,0.29252023,0.42958435,0.34998488,-0.27054858,-0.16053534,-0.38747975,-0.58031493,-0.13516477,0.23495102,-0.28626376,-0.1369643,-0.06846263,-0.007878065,0.1964354,-0.05839064,-0.047152054,0.08685916,-0.13265884,0.27691475,0.22019558,0.31140035
không chỉ,0.11403442,0.2616783,0.6203538,0.10219197,-0.14688787,-0.04048767,0.09805535,-0.021750435,0.1194668,-0.39073843,-0.21225718,-0.39554214,0.055104915,0.032604244,-0.4636734,0.08972214,-0.25087157,0.868414,-0.19020967,0.15582973,0.05645953,-0.20198676,-0.3703333,-0.29588082,0.23926498,-0.21689512,-0.08981535,-0.03518313,-0.19781032,-0.000897176,0.27157933,-0.10671742,0.069479086,-0.33190146,-0.2852517,-0.5139179,-0.41653603,-0.2846716,0.3022334,-0.3680202,0.07782291,0.25345176,-0.3190942,0.2316948,0.0035673,0.008847882,-0.21319698,-0.12143254,0.09411583,-0.44673294,0.06865901,0.43635434,-0.15662682,-0.5373049,0.065586746,-0.046301957,0.3805924,0.193441,0.3177134,0.13453685,0.033122953,0.11068856,0.27540854,0.14473957
trong,0.28379506,0.040724866,0.38483304,0.0585433,-0.045973286,-0.27772558,-0.102002524,-0.30602676,-0.20586441,0.34072122,-0.68908536,-0.11139658,0.051326238,-0.35000387,-0.16802175,0.05403676,-0.03274363,0.10806023,-0.7014071,0.2545061,0.43671846,-0.44089484,-0.62847716,0.24258015,0.7397999,0.1368889,-0.30707398,0.06478779,0.050190408,0.2724438,-0.37824327,-0.4450662,-0.20299007,-0.15920681,0.22959407,-0.087072894,0.5071068,-0.4225053,0.029269898,0.024195768,-0.046463598,0.2845422,-0.08743418,0.2023528,0.3468346,0.025369639,-0.3183552,-0.28358516,-0.13860017,-0.7197255,0.11583985,0.21515189,0.14585662,-0.6641496,0.16596119,0.16819201,0.513544,0.18022674,0.09743817,-0.020634083,-0.17328463,0.33379894,-0.09043855,0.18507066
động đất,-0.08822406,-0.025338084,0.5801713,-0.04309597,0.2997792,0.24496236,-0.13822937,-0.44279408,0.19077499,0.12915911,-0.33543408,-0.05956251,0.2778804,-0.40115914,-0.05811762,0.08848435,-0.121800244,0.27536187,0.29487,0.15811828,-0.019100685,-0.3911913,-0.6940618,-0.30119333,0.15634872,0.29657862,0.2792195,-0.17776515,-0.20518105,0.28020394,0.58792657,-0.03347791,-0.370762,-0.53736985,0.06562753,-0.6368397,0.44338858,-0.4654048,-0.1877399,-0.28901964,-0.12714195,0.2238712,-0.21368232,0.11348322,0.19732897,0.49281126,-0.134972,-0.41094664,0.13150565,-0.26223534,0.0013299108,-0.05673958,-0.43808928,0.1722267,-0.25188497,-0.47794047,0.35022998,-0.3883556,-0.32054466,-0.5771659,0.34061125,-0.3152496,0.016867733,0.26194838
khí hậu,-0.18368438,-0.19745985,-0.014652023,0.08812782,-0.22571002,0.34541255,-0.033402715,0.6637377,-0.16225044,-0.284207,-0.11894842,-0.60385513,0.49743205,0.088539734,-0.21868046,-0.2754151,-0.594686,0.5220498,-0.050254546,0.43670064,-0.076827556,-0.2000399,-0.84798247,-0.13116014,0.4398217,-0.20652758,-0.10179686,-0.15109417,-0.13931017,-0.03350428,0.11129922,-0.5862191,0.019867055,0.06921426,0.13581233,-0.38880745,-0.016941296,-0.2913379,-0.36860767,-0.2527755,0.128196,0.041648794,-0.5208509,0.033426568,-0.23067673,0.06005429,0.10817266,-0.34099692,0.3205636,-0.46387517,0.021778995,0.2788507,-0.014746727,-0.5628339,-0.69601375,-0.42572546,0.6446541,0.34537512,0.36461484,-0.25958872,-0.101077765,0.21711999,0.283521,0.16253884
như,0.34736595,0.12403177,0.33056885,-0.39002705,-0.22145793,0.050072283,-0.32876772,0.52153844,-0.11936174,0.17132528,-0.36042044,-0.3542385,0.09850004,-0.20679113,0.023068232,-0.12039926,-0.7313934,0.2195137,-0.13989806,0.35040617,-0.24881272,-0.1479707,-0.71023095,0.21638744,0.1936678,0.033647794,0.31866556,0.13267161,0.32842577,0.008470802,0.15114005,-0.3214923,-0.19764665,0.057371385,0.2514314,-0.6081776,0.4820022,-0.6141384,-0.17412446,-0.08719345,0.22849119,-0.43608576,-0.2849416,0.058768142,-0.3823794,0.47068286,-0.16811407,-0.46397364,0.03754958,-0.23486155,0.50491965,0.43863937,-0.39924657,-0.5664978,-0.9988449,-0.2969618,0.33162433,-0.35967425,-0.06835604,-0.25227588,0.025719285,0.23045301,0.080786325,0.16410145
năm,-0.2383263,-0.1767191,0.6369249,-0.13512154,-0.061997063,0.31300142,-0.26201802,-0.33031228,-0.51364976,0.1667115,-0.119492084,0.0467028,-0.24467726,0.17242959,-0.37049407,-0.23898762,0.03659718,0.8920088,-0.4132227,0.080458164,0.22736973,0.44990093,-0.10029548,0.5206187,0.17985699,-0.16843753,-0.19185619,0.16511528,-0.32015657,-0.3595105,-0.21405426,-0.24858204,0.34383526,0.1917942,-0.5412725,-0.32671723,0.028576965,0.22068466,0.17987458,0.04253642,-0.30495444,0.15556191,-0.23723534,-0.12708077,0.3076006,-0.091735125,-0.17743841,-0.7225491,-0.3364535,-0.4078719,0.4950297,-0.019159015,-0.32277521,-0.58691746,0.3723027,-0.044579726,0.434883,-0.2020108,0.46209773,-0.0802027,-0.43754774,0.3556479,0.33522648,-0.06822884
sâu,-0.24748036,-0.11415194,0.62233114,-0.35243118,-0.4257455,0.003092419,-0.025094308,-0.08522993,-0.6915014,-0.34681714,0.10306753,-0.62608606,0.09286367,-0.4546694,-0.18492468,-0.23376441,-0.2606071,0.02123229,-0.062594995,0.9032452,0.1690903,-0.13473342,-0.0771727,-0.54246163,0.56203693,-0.16345474,-0.08383434,0.071486406,0.14393528,0.047174804,-0.15166365,-0.26094854,-0.28670284,-0.21702713,0.25444558,-0.10847259,0.14910991,0.2011195,-0.44179544,0.043254785,0.089099064,-0.093915395,-0.15157479,0.020544678,0.5654688,0.20177534,-0.09601841,-0.038986318,-0.01853194,-0.5112649,-0.44723395,0.46786228,-0.4199398,-0.24510424,-0.5045619,-0.022522286,0.18578078,0.3401225,0.35676453,-0.18698815,-0.021599326,-0.2475053,-0.23805147,0.22381428
ý nghĩa,0.18699344,0.2919193,0.7067501,-0.22255118,-0.11363928,-0.13818264,0.044450093,-0.30716097,0.030735033,-0.1985107,0.1396299,-0.15650328,-0.18341047,-0.045599937,-0.48027238,-0.27482134,-0.037954155,1.050415,-0.3576992,0.028988305,0.04757299,-0.04728563,-0.4410302,0.18185887,0.060427904,-0.0979549,0.12082032,0.26427415,-0.2060916,-0.13469449,0.30433527,-0.016310401,0.09971425,-0.30987635,-0.28718713,-0.34228247,-0.4007546,-0.19035834,0.30804682,-0.35154414,0.25890222,0.01814933,-0.26837608,-0.07042525,-0.08949705,0.13694519,-0.011348751,-0.26671782,0.081423186,-0.3689868,0.769602,0.23423445,-0.40243328,-0.4698134,0.1580574,-0.16087133,0.27618682,-0.39709258,0.10462412,-0.16971052,-0.06868061,0.25316402,0.32749435,-0.17443754
lớn,0.054725453,-0.25665376,0.31195137,-0.09294883,-0.29562,0.31710967,0.17069738,-0.006049937,0.010863357,-0.091083325,-0.17984796,-0.35013783,-0.27749684,0.23539501,-0.2037988,-0.2861657,0.17295882,0.51328564,0.33557948,0.23455283,0.3478324,0.15050386,-0.05665276,0.10557878,0.30161294,-0.21312301,0.07246616,-0.08957444,0.21111767,-0.15382627,0.23377587,0.007823518,-0.3311283,-0.23994648,-0.2157953,-0.054250065,0.21113497,0.49833298,-0.13284059,0.3197493,-0.27985933,0.5916159,-0.30658507,-0.19697618,0.2100133,0.020265158,0.22541852,0.09728445,-0.30817717,-0.77389514,-0.06746024,0.49582544,-0.5964783,0.034178626,-0.13324237,0.30581126,0.5149952,-0.111601785,0.33882207,-0.40210095,-0.13759749,0.22707662,-0.29178777,-0.12814824
điểm,-0.12064187,-0.08447701,0.4986234,-0.51044637,0.04240595,0.079897776,-0.20487228,-0.10989106,-0.8313766,-0.009902394,0.051520836,-0.22011395,-0.2772061,-0.78838587,-0.53579617,0.19109471,-0.13823092,0.28351322,-0.042758204,0.7302267,0.08315956,-0.109140255,-0.1790127,-0.18448573,0.22275732,-0.034920834,0.13377649,-0.37835708,-0.30680454,0.07687741,-0.19918418,0.09944265,0.18881464,-0.20837018,-0.071484335,-0.10676055,0.2750232,0.14842375,0.1211929,0.07403725,-0.06136302,-0.14639856,0.2120122,-0.33279744,0.5421724,0.16129796,-0.31814724,0.3719044,0.28349605,-0.58279574,-0.32664725,0.417949,-0.291721,-0.3103218,-0.42700547,-0.0014535302,0.28701085,-0.20825951,0.1706668,-0.12528576,0.112424605,0.11611052,-0.49919432,-0.023528202
diện tích,-0.09860598,-0.24736384,0.36399898,-0.09018513,-0.43281418,0.06608511,-0.16153827,0.047833394,0.10276438,-0.34430102,0.035073895,-0.62520814,-0.23892936,0.16065444,-0.123039044,-0.5600574,0.0025414957,0.66061085,0.19050874,0.14127892,0.13884328,0.25879198,-0.2569017,-0.46847948,0.4746994,-0.30230948,-0.1974816,0.06441945,0.25361198,0.020989222,0.14788702,-0.24710196,-0.34130764,-0.58732945,-0.056550495,-0.4073358,0.37339464,0.5016759,-0.16629678,0.150183,-0.1108288,0.614602,-0.12636782,-0.18631737,0.23675866,-0.042172737,0.5036233,-0.1967144,-0.5404791,-0.7675108,-0.30064878,0.5008936,-0.45751587,-0.104124464,-0.23805296,0.015885264,0.6774423,0.3310112,0.24722241,-0.48702762,-0.300359,0.103252016,-0.14208876,-0.07874156
giữa,-0.10443346,-0.2539027,0.47413078,-0.059325267,-0.118216485,-0.004384656,0.044181846,-0.43863305,-0.2089694,0.27181366,-0.20523073,0.1348062,0.26882368,-0.26133856,-0.6934397,-0.19948812,0.15601432,0.46296552,0.57056904,0.28498796,0.0027285952,-0.56356984,-0.43055,-0.15519236,0.14203478,0.20223923,0.12823877,-0.1693064,-0.30322158,0.12885813,0.68170244,0.23265652,-0.46986607,-0.4327776,0.111036114,0.04230143,0.46723482,0.18475574,-0.31810248,-0.1718929,-0.24526957,0.6717732,-0.25966254,-0.13357246,0.45396036,0.23840988,0.053032916,0.04798486,-0.00048083445,-0.6949553,-0.21443763,0.10385645,-0.64619553,0.21733657,-0.045623336,-0.17979524,0.47688183,-0.46157587,-0.022006009,-0.8015547,0.21684079,-0.19295074,-0.39095753,-0.030541403
được,-0.45159504,0.13676181,0.7008023,-0.55603164,-0.50936675,0.7968904,-0.011545292,0.018275298,-0.35281956,-0.0054964884,0.15616067,-0.41241094,0.18645029,-0.12417123,0.3346056,0.21134335,0.12132455,-0.21671669,-0.15944259,0.46350566,0.68838006,-0.15665017,-0.17715475,-0.27508005,0.49837667,0.13611965,-0.049029164,-0.030116128,-0.26715112,-0.027267817,0.21050176,-0.21435839,-0.35755473,0.011361749,0.09555029,-0.11430382,-0.14383085,0.071808144,-0.27802706,0.120141886,-0.03700746,0.3253994,-0.61128354,-0.24252228,0.38401166,0.25941235,-0.060571223,-0.59731513,0.23185241,-0.28216115,0.59783137,-0.043877013,-0.18720388,-0.18464108,-0.18669227,0.053618018,0.08900491,0.13103788,0.286357,0.21882427,0.14842735,0.050927408,-0.44453534,0.061817724
