node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
những,0.4676058,0.09603133,0.3221802,-0.03772129,0.105960004,0.34840888,-0.4085206,0.2986711,-0.18344754,-0.23217647,-0.40567008,-0.4727733,0.08795595,-0.020226192,-0.20704028,-0.6764503,0.078064196,0.52072936,-0.3184971,0.14745021,0.13348839,-0.40858856,0.15904102,-0.34629405,-0.58686644,0.19343916,-0.41613322,-0.20879678,-0.1083373,-0.51719224,-0.038216688,-0.33477,0.58963484,-0.57231814,0.059381887,0.063348934,0.09279007,-0.3491355,-0.4864445,0.50887847,-0.14821652,-0.43427932,-0.09928808,0.2625776,0.40816224,0.7345633,0.24748471,0.032049343,-0.42253956,-0.70003647,0.08351173,0.07666177,-0.34848002,-0.013773143,-0.5427331,0.17412442,0.34129828,0.13120288,-0.011839258,-0.34615937,-0.27246863,-0.06544704,-0.056041326,0.085285686
đẹp,0.19319952,0.025050966,-0.07211035,0.17442426,-0.06650141,0.033507027,-0.09038564,0.38875675,-0.27892366,0.22016929,-0.08301428,0.14637055,0.2924513,-0.438278,-0.20597981,-0.2811801,-0.1239925,0.8082042,0.08938747,0.05772629,0.35859156,0.02864414,-0.55018824,-0.33270222,0.25782454,-0.064326815,0.22094509,0.12488684,-0.23651926,0.21485294,0.25203833,-0.0356809,0.18973504,-0.0019717298,0.117316715,-0.10089988,0.15268488,-0.0037311295,0.15509132,-0.08853108,-0.020936614,-0.02305559,0.0010537938,0.33999875,-0.12577723,-0.0019790088,0.10649158,-0.2832935,-0.51552105,-0.8403807,0.2821696,-0.16564964,0.35059142,-0.6270494,-0.124225326,-0.28347215,0.24796851,-0.033375878,0.046908412,-0.4609271,-0.4538047,0.2881428,0.28231093,0.10975339
trong,-0.35531685,0.13347761,0.35772002,-0.03757874,0.042416163,0.6417345,-0.34127197,-0.3732745,0.19542044,-0.07255732,-0.06847017,-0.031380363,0.1190131,-0.13953409,-0.39037532,-0.17858772,0.28522608,0.20525244,-0.37197843,0.21959525,0.4391877,-0.46156707,-0.041274786,0.48124725,0.662996,-0.30494356,0.18330865,-0.07896808,-0.45050418,0.06277725,-0.2096546,-0.22098856,-0.69411844,-0.28260386,0.19452783,-0.044555724,0.19072725,0.15913764,-0.07115517,-0.22629768,-0.25392395,0.5623504,0.01909661,0.2247863,-0.0061537838,0.27566215,-0.15737198,-0.10484267,-0.37973392,-0.52776754,0.38938424,0.2223309,-0.6420027,-0.23024471,-0.48746857,-0.42375728,-0.020564837,-0.22411744,0.22302246,-0.114149,-0.19036174,0.19011633,0.57512796,0.052454524
giữa,0.049766485,-0.20985824,0.31816417,0.16012213,0.39684412,-0.018067224,-0.34849527,0.43777665,-0.22219744,0.16211711,0.110538974,-0.2845903,-0.07422848,-0.43785176,0.061961383,-0.4897231,0.31331632,0.6007135,-0.3754957,0.05369324,0.56820476,-0.20595582,-0.0047832984,-0.11793592,-0.63693166,-0.17579754,0.10503894,-0.1600895,-0.021787068,-0.2168307,-0.13162355,-0.16737197,0.50750035,-0.25575203,0.14797084,-0.042559624,0.44947353,-0.22088662,-0.039379045,0.28337377,-0.4819179,-0.66299576,0.14131525,-0.1767751,0.24574007,0.7799181,-0.10352124,-0.046946168,-0.618463,-0.35392815,0.2293946,0.13026974,-0.39388442,0.060151454,-0.8818728,0.20370694,0.005504905,-0.24681297,-0.20575157,-0.42827186,-0.27781808,0.29088667,0.4802894,0.17559372
đầy,-0.15549602,-0.06580714,0.11727544,-0.16755272,-0.39409533,0.29767326,-0.16562913,0.30113813,-0.6918279,0.034452897,-0.54323,-0.31749508,0.27104235,-0.0061015207,-0.4842239,-0.24674298,-0.2286956,0.74650544,0.013187023,-0.035935443,0.16401021,0.08604264,-0.3966816,-0.29777646,0.54314834,0.15424363,0.14664063,-0.020297877,-0.47543812,-0.2594821,-0.29693532,-0.35527062,0.035449658,-0.28538662,-0.105710775,-0.027353093,0.19949314,0.06598287,-0.17935853,0.09543636,-0.1121697,-0.2978972,-0.15177684,0.30188113,0.5283318,0.01805618,0.08602231,-0.3423058,-0.56481403,-0.6005904,0.14446516,-0.3673534,0.11941345,-0.2502554,-0.18171547,-0.5536116,-0.0015030423,0.108408906,0.115346104,-0.2077553,-0.2370114,0.2616575,0.02728674,-0.34642598
là,-0.31108287,0.0022195429,0.19638799,0.050899804,-0.053782623,0.28415865,-0.25125942,-0.27056307,-0.10352631,0.06218359,0.050899018,0.3526939,0.058297914,-0.30152553,0.049937617,-0.3949158,0.33511758,0.20408477,-0.3743687,0.45274335,0.4523352,-0.08400287,-0.24011095,0.23989826,0.007822742,-0.36613694,0.0796522,0.0068129487,-0.26823384,0.15560456,-0.024420409,-0.026026359,-0.1857411,0.025047941,0.34383273,0.0895871,0.35853997,-0.19980872,0.23005292,0.23298539,-0.24329707,-0.08236099,-0.11613476,-0.0034292776,0.17978941,0.67368287,-0.24461965,-0.058638528,-0.12401175,-0.12277492,0.43584898,0.36228138,-0.12712781,-0.45379052,-0.1754068,-0.13622972,0.09470452,-0.33387104,0.323923,-0.51647407,-0.24612226,-0.08381575,0.35048333,0.10217622
độ,-0.112152524,0.44536537,0.12058088,0.078832105,0.2926801,0.40650925,-0.09415522,-0.20575143,0.026845543,-0.065506436,-0.17464817,0.064842604,0.04220152,-0.6395336,-0.07975108,0.13497843,-0.276504,0.7019657,-0.14949694,-0.22057794,0.53834003,-0.17760617,-0.12872511,0.045562502,0.1872069,-0.10683213,-0.013835021,-0.16065882,-0.27203134,0.38000625,-0.10650247,0.15968937,-0.18444712,0.14826842,0.56253743,-0.37324062,0.3607748,-0.4201686,-0.19310597,0.2500048,0.0502096,0.31311116,0.46018627,0.087287396,0.21749386,0.18767643,-0.43120095,-0.4916438,-0.6089654,-0.65406233,0.26887432,-0.11163986,-0.07796323,0.06466134,-0.65430903,-0.1233665,0.36140156,0.004657451,0.55115485,-0.09474882,-0.37882075,0.099335685,0.7610074,0.20175463
đỉnh,-0.073103935,-0.35535002,0.2113043,0.017893603,-0.10430792,-0.017824491,0.35167494,-0.27495265,-0.046502907,0.14811546,-0.32989436,0.0096279625,-0.107774265,-0.12949817,-0.23628262,-0.3942067,-0.43844277,0.58000696,-0.072253816,0.74651283,0.1255425,-0.27599362,-0.4001768,0.1284385,0.38847715,-0.10796149,-0.13527758,0.11237923,-0.19692273,-0.22930038,-0.20199835,-0.049531825,-0.4140487,-0.07838554,0.24875,-0.1421016,0.23845933,0.22949207,0.11395719,-0.2044145,-0.18842898,-0.3860485,-0.31583124,-0.06510076,-0.08135692,-0.0818665,-0.1358887,-0.7123424,0.16349626,-0.45446128,0.37023804,0.31122318,-0.12267268,-0.06468143,-0.42856464,-0.45926368,-0.07765925,-0.49893072,-0.18924132,-0.36710387,0.17643987,0.32399672,-0.17044584,0.3266675
khiến,-0.27697217,0.40111062,0.28214416,0.0065197083,-0.33023193,0.2529141,-0.006874959,-0.40316844,0.0032700247,0.35954967,-0.73237735,0.21535549,-0.20742874,-0.59650046,-0.46850175,-0.08218609,-0.1111168,0.67548406,0.37208527,0.18244898,-0.210685,-0.5562266,-0.4557968,-0.32296684,0.09946789,-0.71801937,-0.21463135,-0.37763885,-0.2875116,0.44728026,0.03485904,0.34143975,-0.31137893,-0.2532248,0.39152458,0.11049495,0.4522373,-1.0181081,-0.35627002,0.27018043,-0.18932946,-0.05037981,-0.23588508,0.46888134,0.7391899,0.66025823,0.1346656,-0.025987683,0.12651461,-0.5618242,0.6940013,0.71824574,-0.52575916,0.47840065,-0.4822215,-0.20842373,0.6298071,-0.24949047,-0.22363043,0.26168257,0.16571422,-0.01969239,-0.6545601,0.88425124
khu,-0.30104324,0.082346074,0.20179787,-0.04669063,0.1435095,0.16473977,-0.21539076,0.35814238,-0.05668443,0.2728337,-0.43939433,0.08769819,-0.20149095,-0.64128965,-0.46722263,-0.06790377,0.16603205,0.66705704,0.2579815,-0.33757156,0.31135866,-0.11738584,-0.3005595,-0.061551217,-0.034812365,-0.13393572,0.1417725,-0.44569588,-0.12312785,0.46678343,0.10179076,0.22591652,0.14161873,0.10232348,0.21158086,-0.16898976,0.21397638,-0.119790405,0.3507806,-0.262431,-0.64340895,-0.021786451,0.2120583,0.063519955,0.05643084,0.39982992,0.23985961,0.36515835,-0.51921654,-0.7819925,0.5522015,0.02121097,-0.5012395,0.03627833,-0.8982599,-0.28631157,0.12996425,-0.21067248,-0.11308825,0.1553029,-0.10876278,0.4306998,-0.07676009,0.5180792
nên,-0.20012896,0.18845631,0.26181948,0.030023621,-0.44118652,0.1670591,0.28767583,-0.4970828,-0.14500688,0.31722996,-0.7845235,0.21314856,-0.20291032,-0.6065062,-0.36989725,-0.2393659,-0.34323123,0.80190593,0.35359785,0.47143537,-0.277554,-0.64445204,-0.4409504,-0.34113255,0.13380337,-0.6636346,-0.30792165,-0.2431502,-0.29221138,0.18222782,-0.073980734,0.2993218,-0.41721106,-0.30493045,0.4055003,0.119808614,0.43577906,-0.8769868,-0.35386407,0.2687244,-0.13776433,-0.39586172,-0.44872686,0.54107416,0.753305,0.5793357,0.17733604,-0.27543873,0.27516258,-0.64406526,0.7021314,0.7918682,-0.5094553,0.45854563,-0.47269943,-0.24774957,0.54673207,-0.454376,-0.27555907,0.091435,0.2884247,-0.100481406,-0.83505845,0.9048052
so,-0.36436814,0.56819546,0.4243601,0.01571512,-0.1607468,0.55055696,-0.5975652,-0.38235053,0.17689629,0.30252093,-0.43426135,0.24986084,0.11606741,-0.4172321,-0.18265721,0.050779086,0.060804103,0.31625554,-0.013998102,0.0705986,0.2003761,-0.45498556,-0.2041086,0.16325903,0.38827857,-0.5240626,0.08216528,-0.288964,-0.32317778,0.504054,0.058084846,0.1001872,-0.35382938,-0.10676739,0.3392269,0.04509989,0.4211699,-0.64789253,-0.39094302,0.45555732,-0.107721075,0.5258141,0.10427497,0.24182282,0.5936312,0.59782946,-0.28095526,-0.019422991,-0.21776524,-0.30733597,0.37940094,0.45586234,-0.28392246,0.12556727,-0.20646599,-0.2823814,0.7062802,-0.03946566,0.09916163,0.027442534,-0.19388893,-0.031553093,0.20242995,0.5308777
bởi,0.14348708,0.27540255,-0.0015773707,0.28164124,0.21168913,0.1671,0.012039325,-0.042661328,0.004403236,0.07155393,0.049143434,0.16001098,0.23122656,-0.51529074,0.061081212,-0.09199354,-0.38349771,0.84243715,-0.18248759,0.2016027,0.5103458,-0.10602066,-0.39350203,-0.07164855,0.25989762,-0.04792381,0.02913661,0.11341476,-0.27268854,0.32837188,0.1067172,0.074728124,-0.051101405,0.20436163,0.6251021,-0.3597279,0.22828954,-0.28976297,-0.05836926,0.22171876,0.18191855,0.18430656,0.31517217,0.08819361,-0.09030026,0.039026987,-0.47709504,-0.8315817,-0.5073906,-0.7729645,0.19120272,-0.05400412,0.39330086,-0.28817752,-0.41251868,-0.18336032,0.44665807,-0.06954354,0.33379024,-0.4815535,-0.45686832,0.22427286,0.82214034,0.23640013
phủ,-0.24854581,-0.19266737,0.31754932,-0.3433898,-0.30605724,0.41780028,0.032928213,-0.071015544,-0.7323415,-0.11681442,-0.6076475,-0.4747231,0.20628041,0.18001506,-0.90630084,-0.61274076,-0.049233254,0.61502844,-0.17285292,0.37755758,0.07117638,-0.09861678,-0.5951024,-0.09657802,0.6891423,0.010621449,-0.0017352656,0.056624725,-0.70740765,-0.56592506,-0.4782265,-0.35823804,-0.120748445,-0.42293403,-0.028939184,-0.021689715,0.17770804,0.07650528,-0.11109178,-0.30333298,-0.31175044,-0.21970858,-0.4902495,0.41076532,0.3107997,-0.036153708,0.15812455,-0.3935843,-0.14657815,-0.67068756,0.3726693,-0.21358131,-0.38012996,-0.5981758,-0.30932984,-0.73292434,-0.23031606,-0.19421303,0.11757304,-0.51519614,-0.094419666,0.35194823,-0.09655588,-0.33905816
nhờ,0.1470537,-0.38059464,0.16286969,0.18275844,-0.084551156,-0.2609182,-0.05776979,0.057257447,-0.28597656,0.04007001,-0.27062255,0.07649895,-0.045981802,-0.10594515,-0.60525566,-0.80806816,-0.11482521,0.6705057,-0.22281395,0.39148062,0.3973042,0.2239161,-0.70396197,0.29617265,-0.21733361,-0.21321566,-0.115349285,0.39653978,-0.18349458,-0.031672794,0.2342582,-0.008004862,0.49811935,0.22612396,-0.07892658,-0.3976241,0.2030045,-0.05769429,0.06478825,-0.38925284,-0.5416466,-0.22751214,-0.4360916,0.18697263,-0.21018274,0.020153841,-0.04336939,-0.4405546,0.11315843,-1.0075992,0.6862996,0.061902195,-0.04430149,-0.6716293,-0.20175338,-0.3364222,-0.04112441,-0.37634566,-0.08280364,-0.842951,0.06850753,0.4079893,-0.16622669,0.39524293
hàng,-0.53329384,-0.09848659,0.45312256,-0.41795546,-0.3752119,0.78464365,-0.06474831,-0.33337495,-0.62313974,-0.10230584,-0.5551008,-0.40906337,0.2197617,0.014873908,-1.0336794,-0.5031042,0.16132642,0.5892883,-0.19968483,0.3237751,0.13284232,-0.35707337,-0.53311265,0.12931192,0.98434716,-0.19783838,0.12620676,-0.08773545,-0.8597228,-0.47124642,-0.6056758,-0.25504512,-0.5551233,-0.475185,-0.09600842,0.014201182,0.20183644,0.009213112,-0.09778862,-0.44443,-0.4432265,0.080817915,-0.48275688,0.5443975,0.34302983,0.12399231,0.16343582,-0.24381468,-0.17827787,-0.7436651,0.5538767,-0.06932749,-0.804939,-0.5362432,-0.4169625,-0.86159056,-0.32465583,-0.30859053,0.25984675,-0.36018232,-0.10044376,0.34780383,-0.018642493,-0.22808774
nhiều,-0.5411729,-0.05288144,0.4667945,-0.3602038,-0.2724451,0.8282299,-0.11225168,-0.40944114,-0.46913114,-0.082248405,-0.4054919,-0.30968505,0.19356766,-0.0054751467,-0.8570327,-0.42797092,0.26919097,0.40885064,-0.30653286,0.2891279,0.18938215,-0.37731567,-0.42431676,0.26795697,0.93853885,-0.27562755,0.17167638,-0.08894031,-0.7909157,-0.3724913,-0.6049034,-0.22777702,-0.56776196,-0.46355045,-0.075762905,0.05062716,0.19705677,-0.050066553,-0.075509526,-0.41309884,-0.3952435,0.2594686,-0.3648871,0.5018373,0.30773917,0.19241649,0.054856624,-0.21086176,-0.18024041,-0.60928655,0.5257229,0.0280746,-0.8020025,-0.5065963,-0.37416145,-0.74047333,-0.3478349,-0.3056763,0.310481,-0.30838865,-0.12107295,0.30353248,0.17034757,-0.21385218
cổ tích,-0.43908277,0.039857745,0.25080264,-0.13776703,0.07591906,0.44952095,-0.3703606,0.30580747,-0.0486256,0.12562475,-0.47059932,-0.047381084,-0.066631004,-0.5866456,-0.56501555,-0.020109974,0.24396491,0.6021196,0.25196907,-0.4299225,0.3601611,-0.2724377,-0.11741945,0.124908164,0.27006078,-0.16102543,0.25439802,-0.4823106,-0.24695942,0.28138754,-0.08206654,0.082972154,-0.12734531,-0.08903069,0.018505609,-0.11058857,0.17993842,0.12558341,0.21872231,-0.27968618,-0.6884713,0.14930764,0.25455225,0.18306933,0.13820831,0.3319599,0.30132294,0.46066317,-0.65200365,-0.8254594,0.46611175,-0.100466736,-0.7446764,0.036848944,-0.8942277,-0.4269321,0.0062527447,-0.16044095,-0.057801966,0.20780243,-0.11618405,0.4155997,0.07927423,0.31790066
bồng bềnh,0.013868308,-0.40258595,0.23674648,0.09642996,-0.18903239,-0.06580417,0.60217166,-0.3814279,-0.126572,0.1604517,-0.40867838,0.16919772,-0.29099217,-0.4200822,-0.17008068,-0.51414275,-0.6866761,0.85005057,0.015243574,0.9648577,0.06376226,-0.41619417,-0.42565182,-0.02031108,0.13623305,-0.22920892,-0.313227,0.09887836,-0.12741172,-0.22233592,-0.16960326,0.16292049,-0.418217,-0.037988916,0.39797756,-0.1105541,0.34982154,-0.024910422,0.03236589,0.0062758643,-0.15850931,-0.7831091,-0.4950213,-0.028490212,0.04217883,0.08726722,-0.09685391,-0.82178825,0.2841081,-0.66332966,0.5678155,0.625229,-0.19612515,0.1264581,-0.59478766,-0.39164853,0.057326607,-0.7416472,-0.25619572,-0.43963364,0.31898046,0.13478488,-0.5153308,0.694134
huyện,0.06788739,0.48328665,0.38620037,0.06884992,0.46934426,0.2608441,0.09876018,-0.07430553,0.16617735,-0.052630216,-0.31590745,-0.3494486,-0.48133442,-0.41761124,-0.54836744,0.043671314,-0.57684106,0.83811057,0.060906064,-0.52382636,0.49507865,-0.085529275,-0.10965494,-0.18777555,0.07783711,0.09067731,-0.23752867,-0.21954769,-0.32484385,0.40423092,-0.09465628,0.11855906,-0.26544714,-0.10135712,0.61507374,-0.49586278,0.45602968,-0.4739203,-0.27144176,-0.21520899,-0.13815792,0.21588533,0.43429655,0.0031614283,0.0021298043,0.16360685,-0.23480608,-0.675761,-0.7457941,-0.9715015,0.40102795,0.122244254,-0.39922544,0.53904265,-1.2529982,-0.06791834,-0.05414281,-0.023648845,0.13850051,0.29976177,-0.26645622,0.2835232,0.33296105,0.3866496
khung cảnh,-0.21315753,0.22484402,0.31225932,0.019411648,-0.43839705,0.2134239,0.20072125,-0.52161974,-0.11530932,0.3555902,-0.77132845,0.23237641,-0.17198223,-0.5812762,-0.34080672,-0.2194802,-0.33968833,0.7700307,0.35531518,0.47521517,-0.2637269,-0.6526465,-0.41846395,-0.34803885,0.13335513,-0.685294,-0.29740992,-0.23467961,-0.2908393,0.19863355,-0.056790855,0.3118379,-0.45034721,-0.29913193,0.41928282,0.13245319,0.46482694,-0.91483057,-0.39008835,0.34819466,-0.075093195,-0.3170942,-0.42617106,0.5000633,0.78714895,0.59867907,0.09033467,-0.28468555,0.25270122,-0.5931723,0.67965543,0.83134794,-0.46543005,0.44900566,-0.42820245,-0.28371802,0.62076145,-0.42056698,-0.26552942,0.09267401,0.27005145,-0.101515174,-0.7750914,0.9183811
cảm nhận,0.09559457,-0.12011478,-0.08952217,0.19337502,-0.25391206,0.0449014,0.10393343,0.052683845,-0.40435165,0.09326685,0.03147247,0.35712707,0.26027152,-0.29907897,-0.03969187,-0.60670894,0.017503824,0.67653847,-0.16669194,0.63769466,0.3020479,-0.040039197,-0.6727377,-0.2642747,0.21612388,-0.14307334,0.029825227,0.24508153,-0.34449694,0.04394714,0.18051147,-0.04242907,0.009687712,0.0742405,0.393859,0.025661504,0.17717361,-0.021994246,0.33956066,0.09259956,-0.03994432,-0.33901656,-0.24207492,0.25902998,-0.09696495,0.2825371,-0.047912255,-0.49537352,-0.197635,-0.63002974,0.3992895,0.12881632,0.46782896,-0.8830843,-0.017375626,-0.26988107,0.1552593,-0.2531015,0.25491992,-0.77410007,-0.35521528,0.14225061,0.14573917,0.055592097
