0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.07190664,-0.06078718,0.2388429,-0.15722834,-0.12235993,0.19601369,-0.12681064,-0.106589615,-0.25227737,0.01376479,-0.17554766,-0.15757525,0.0417305,-0.299892,-0.11929781,-0.13250825,-0.09645457,0.44083402,-0.101169534,0.27794865,0.16947418,-0.12641639,-0.22813198,-0.10458402,0.35140607,-0.094201416,-0.075230666,-0.10916821,-0.12410141,0.09900305,0.04698972,0.06258015,-0.111399144,0.0474521,0.25209928,-0.11648485,0.34282085,-0.24967258,-0.11103603,0.06257885,-0.21660112,-0.0146363,0.010983782,0.03410634,0.11186014,0.121681586,-0.11800616,-0.2600316,-0.12178203,-0.41669053,0.26037037,0.24844556,-0.18236801,-0.27036825,-0.28623337,-0.30044425,0.18913093,-0.11053996,0.25919366,-0.23841937,-0.15506043,0.16244934,0.025519999,0.16572595
