0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.041615874,-0.105812594,0.38249084,-0.06257657,-0.20368886,0.07851326,-0.14126588,-0.28346217,-0.06422694,-0.16323084,-0.27830744,-0.31934908,-0.007146476,-0.1910908,-0.27705795,-0.28710726,-0.13743682,0.4218355,-0.16882291,0.2560431,0.20098886,-0.07401032,-0.12745124,-0.07555683,0.17420241,-0.11570331,-0.1192065,0.028773956,-0.11684059,0.019351635,-0.004687283,-0.008379756,0.01926806,-0.08725975,0.09136177,-0.0229777,0.27227107,-0.07955427,-0.05548096,0.11751352,-0.16943316,-0.06972948,-0.21099433,0.16900879,0.24582285,0.24017453,-0.16406952,-0.25274023,-0.11338247,-0.33576694,0.28424242,0.30054784,-0.14955105,-0.18643409,-0.10261189,-0.18102616,0.3184406,-0.07558647,0.15478879,-0.25814605,-0.20190574,0.19446465,0.23050168,0.21348286
