0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.02737694,-0.1047945,0.31245574,-0.091119066,-0.14231741,0.24970667,-0.1161366,-0.08025057,-0.036836166,-0.030939363,-0.17342159,-0.23581871,0.10743222,-0.31499785,-0.25281674,-0.24023588,-0.045293394,0.54403,-0.08160562,0.2155994,0.12629671,-0.1678731,-0.21900488,-0.022439327,0.13783795,-0.0042953435,-0.1406954,-0.012954525,-0.3133751,0.047797684,-0.019861357,-0.074921355,-0.15898189,-0.0061100507,0.13410811,-0.05284342,0.2376517,-0.17759424,-0.16131382,-0.021108933,-0.2625098,-0.093692064,-0.035141483,0.14601623,0.14998953,0.28863811,-0.13688518,-0.23283143,-0.15039223,-0.55238944,0.3110206,0.2178596,-0.13697007,-0.2688745,-0.35627204,-0.23999341,0.13960871,-0.13982214,0.03874726,-0.22543478,0.057860676,0.2467827,0.061447844,0.3198402
