node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
băng,0.17664534,0.06910554,0.30798513,-0.30339333,-0.41266537,-0.045658313,-0.0027362104,0.14601697,0.0673202,0.1278963,-0.14327598,-0.28429705,0.1423423,0.039726608,-0.24401906,0.013480333,-0.26916638,0.7808731,-0.13215418,0.19414192,0.23258506,0.1067085,-0.5512866,0.0429638,0.28065285,0.31110552,0.09273938,-0.1858271,-0.20130612,-0.03609465,0.15111467,0.055174153,-0.02037331,0.038748138,-0.00053966977,0.020950688,-0.0056813583,-0.014515012,-0.10315455,-0.0764846,-0.34568036,-0.59056914,-0.2164035,-0.27828753,0.18143776,0.1571778,-0.102797575,-0.3163859,-0.13594288,-0.3307818,0.058432583,0.14798017,0.065986745,-0.0551971,-0.2221163,-0.15308703,0.034411088,-0.3164095,-0.46250182,-0.36068967,0.113134496,-0.13521786,-0.20141947,0.27971673
vùng,-0.21266513,-0.45654243,-0.16855393,-0.106644034,0.18782935,0.18262199,-0.013742714,-0.28122795,0.14317618,0.1276732,0.046600465,-0.47424558,0.34726462,-0.6104485,-0.29439586,-0.29309738,0.17557646,0.674777,-0.019283973,-0.14166951,0.45468646,-0.2708461,-0.0030493252,0.033087466,0.20184442,-0.4157046,-0.0066930754,-0.34983706,0.050251678,0.053185653,0.13893102,0.187946,-0.097399086,-0.21879485,0.3023262,-0.17642176,0.61178666,-0.37395343,-0.22721076,-0.23501998,0.048508633,-0.033578575,-0.2016298,0.19487208,0.32693425,0.6923764,0.23065251,-0.32136193,-0.090567656,-0.27660385,0.6297719,0.011991281,-0.09971949,-0.017392915,-0.18397251,-0.43159375,-0.0068286476,-0.005810533,0.502005,-0.099107035,-0.19744328,0.2697045,0.47052234,0.097251475
giữa,-0.39124447,-0.36203268,0.16405435,-0.06661947,-0.21882303,-0.29186714,-0.08974542,0.08833018,-0.47356358,0.22606084,-0.22358875,0.104269385,0.16687788,-0.072431415,-0.6165983,-0.44835514,-0.013803085,0.30840278,-0.46024898,0.44173107,0.009857,-0.26573536,-0.4337126,-0.27792034,0.27544242,-0.14888215,-0.10675487,0.4080366,0.439514,0.2720932,0.20567207,0.27604437,0.28525364,-0.035394024,0.11585616,-0.5027711,0.42892042,-0.2811002,0.21688409,0.42710274,-0.04026671,-0.12447814,-0.08763118,0.23888478,-0.12872747,-0.06722014,-0.22118706,0.024700208,-0.22527365,-0.5860493,0.22179404,0.58770275,-0.37728935,0.08313338,0.024011554,-0.20887601,-0.025219742,0.1549516,0.3431835,-0.03665334,0.05946441,0.35986653,-0.415437,0.39531824
nhiều,-0.22216395,-0.3648569,0.079375096,-0.049046375,0.08464867,0.14470771,0.04368623,-0.0031115592,0.04722695,0.17307504,0.075387046,-0.36324534,0.06064105,-0.39626965,-0.75455594,-0.53280634,0.17163524,0.39759615,0.100004904,0.24985962,0.30956748,-0.21286947,-0.26250374,0.13861738,0.24545719,0.089716844,-0.14386907,0.07229527,-0.013908469,0.12849244,0.0060854293,0.13774078,0.3665215,-0.06869406,-0.0059845797,-0.30868292,0.4483976,-0.44892493,-0.16344513,-0.106123015,0.23045415,-0.006042057,0.14645565,0.3069066,-0.13783225,0.27711976,0.04239249,-0.087042786,-0.2361361,-0.4233633,0.21868877,0.2537533,-0.23439111,-0.23529267,0.06927546,-0.27746722,-0.10607096,0.0009898838,0.2500252,-0.25361064,-0.22937763,0.48881903,0.299605,0.29047012
khí hậu,0.22929567,-0.4296188,0.44398877,-0.062225647,-0.6290919,-0.3030884,-0.21192524,0.010654187,-0.39917678,0.20338833,-0.48105994,-0.006724386,0.14956729,0.0056137606,0.18833332,-0.34014907,-0.28704956,0.7389386,0.08492099,0.4476723,0.24831738,0.32854736,-0.19880658,-0.50478786,0.12064381,0.109694906,0.10814087,0.07923816,-0.20415774,0.09685721,0.060619555,0.0009970632,-0.17073563,0.55728626,-0.19213824,0.2877434,-0.23837191,0.34812555,0.25688228,0.40983498,-0.25270325,-0.6985487,0.12541187,0.131513,0.42178208,-0.35788533,-0.12825654,-0.041271664,-0.2899692,-0.7670154,0.32783705,-0.024736954,-0.12094748,-0.2146961,-0.5261854,-0.20782426,0.19488093,-0.12017056,0.15411681,-0.5915167,0.004710519,-0.16115054,-0.06542962,0.07632431
phong phú,0.052870054,-0.49173787,0.5543428,-0.6241685,-0.18596715,0.069375746,-0.09506892,-0.1767274,-0.21403256,0.006427338,-0.11639884,-0.34531674,0.056798965,0.47009018,-0.8074504,-0.4862581,-0.2764113,0.6172548,0.09143736,0.39845335,0.43423638,-0.19016095,-0.17361672,0.07471161,0.23341253,0.51521254,-0.31193185,-0.13087553,-0.49193746,0.06807289,0.3348278,0.36012784,0.58715874,0.05594963,0.34017363,-0.18887551,0.33381444,-0.3653546,0.3137427,-0.22987886,0.13566154,-0.24689059,0.29021272,0.16487648,-0.03312345,0.40861276,-0.31496817,-0.45563167,-0.15000962,-0.26068118,0.4060167,0.46738213,-0.31494722,-0.26841837,0.37712872,-0.084256865,0.3647376,-0.102854624,0.14531888,-0.4081818,-0.1992629,-0.15963164,0.0016814242,0.41781196
đại dương,-0.13440141,-0.32956132,0.49957567,-0.14608514,0.07088034,0.33018917,-0.29658943,-0.25289136,0.02157291,0.11776877,-0.37870502,-0.37001342,-0.06963428,-0.073561534,-0.04079331,0.21547766,-0.14130042,0.454414,-0.2146043,0.26897013,0.03815391,0.045900512,-0.060985126,-0.03936854,0.24727204,0.1339966,0.1619544,-0.3223346,0.030193707,-0.15917203,0.21112463,0.016633186,0.05376727,0.21986061,0.020520568,0.07248244,0.1004828,-0.08627129,-0.15553369,-0.040869746,-0.069374815,0.04855558,-0.05890124,0.24528123,0.2488805,0.29936573,-0.20248708,-0.19226679,0.15967606,-0.2901493,0.4978441,-0.30001807,0.16900459,-0.22884493,-0.42265263,-0.15698522,0.23964752,0.012074204,0.19346154,-0.40347004,-0.1313052,-0.18751721,0.19203836,0.06716136
tuy nhiên,-0.1374594,-0.23941642,0.38538086,0.054779403,-0.3201513,-0.36332437,-0.40083975,-0.1625767,-0.53328025,0.17324772,-0.3080159,-0.008892567,0.09272415,0.10910564,-0.0626707,-0.50341755,-0.1778229,0.31699577,-0.206849,0.60703593,0.16091801,0.1408116,-0.32714754,-0.45996475,0.024678448,0.0023315733,-0.14365247,0.110546984,0.2705303,0.27108586,-0.13460977,-0.03845414,-0.09269033,0.1389481,-0.161157,-0.16049394,0.08233841,0.18984906,0.2694434,0.47558227,-0.1453476,-0.35204545,0.0386177,0.30906016,0.35752472,-0.36585408,-0.3442347,-0.03763168,-0.041451138,-0.590544,0.35480317,0.21157478,-0.16026032,-0.22355424,-0.24129246,-0.1935936,0.09615735,0.18137097,0.1921454,-0.102487445,0.13280599,0.069761366,-0.3867516,0.06414708
bắc mỹ,-0.31679425,-0.19481716,0.14879932,0.19108158,-0.22183554,-0.30984974,-0.50951636,-0.35324687,-0.25703236,-0.13637099,-0.18779038,-0.07818718,-0.16012916,-0.0022424646,-0.5325842,-0.41625407,0.15129472,0.29471335,-0.3187341,0.39839566,0.07073397,0.040227756,-0.37833157,-0.4747948,0.20365646,-0.20185758,-0.19421107,-0.31551972,0.44426724,0.062044796,-0.14613442,-0.13247511,-0.27755055,-0.090066686,-0.03199485,-0.38827243,0.49873242,0.08585871,0.0025816257,0.2940476,-0.39123896,0.15111588,-0.3413691,0.27013654,0.38329273,0.0108234985,-0.37949106,0.044821467,-0.02757978,-0.3751491,0.5873074,0.0891551,-0.036620777,0.06168574,0.06421942,-0.08480117,0.44352424,0.4544377,0.20645078,-0.080780216,0.10959715,0.20071848,-0.22519183,-0.24453828
phản chiếu,-0.022529667,-0.09796578,0.6765918,-0.13786544,-0.34002835,-0.027752122,0.1006581,-0.18563297,0.1264517,0.13507828,-0.18036649,-0.46234167,0.23004128,0.095825136,-0.29983193,-0.33592102,-0.47041994,0.5240949,0.033157315,0.4615041,0.32181406,-0.04170638,-0.02136177,-0.074741215,0.13083524,0.1698611,0.16864946,-0.19884393,-0.1724728,0.24023336,0.13530353,-0.012827162,-0.09054012,0.7693453,0.016459767,0.16109651,-0.36027575,0.3451982,-0.10338532,-0.08847695,-0.06425436,-0.5186039,0.21582778,0.28362417,0.30657893,0.06375826,-0.38889864,-0.41289377,-0.113034874,-0.28309843,0.39854938,-0.08600068,-0.0033445393,-0.27431908,-0.41141143,-0.12634714,0.065799564,-0.26194566,0.04565214,-0.19647247,-0.07565153,0.34263986,0.13821568,0.08367486
quan trọng,0.43334836,-0.03820547,0.1548683,-0.37428418,-0.39690652,-0.16087066,-0.12890685,0.22201876,-0.23762473,0.32774943,-0.32287607,0.1958778,-0.23602574,-0.4228111,0.35760534,0.31775877,-0.28567964,0.82823706,-0.05889833,0.18703878,0.31220827,0.18843515,-0.67752594,-0.12397855,0.16264606,0.23576257,0.18773888,0.08667306,-0.26514104,-0.052881625,0.26686627,0.099825144,0.33994648,0.18111503,-0.14320537,-0.005661997,0.41223842,-0.1657659,-0.0003592464,0.30169207,-0.17154413,-0.5631176,-0.19214717,-0.24938884,0.29537377,0.08005975,-0.00749383,-0.17831963,-0.33283687,-0.6258974,0.21833399,0.3060505,-0.099917315,-0.30684003,-0.32977,0.13304685,0.38227943,-0.41663057,-0.1544287,-0.42193496,0.20176809,-0.08899671,-0.3980567,0.29952842
biểu tượng,-0.30196854,-0.20582564,0.54180056,-0.24696428,-0.44362265,0.2975264,0.021312194,0.11912076,-0.12549804,0.3222999,-0.16775766,-0.03148953,-0.15537336,-0.15443178,-0.32705313,0.018926771,-9.132274e-05,0.28667006,-0.6321052,0.5077653,-0.30018985,-0.5614365,0.24399133,-0.25193903,0.7504336,-0.1101508,0.23512904,0.09482691,-0.066514276,-0.23844092,0.52381086,0.31899083,-0.09856969,0.33184558,0.28349108,-0.20777024,0.14309528,-0.44207504,0.09948643,0.31866372,-0.039945513,-0.2195518,-0.24374801,0.0023551187,0.0826806,0.62197715,-0.21572314,-0.06936299,0.08856932,-0.281948,0.012122732,0.0029100403,-0.05295639,0.095386215,-0.48389643,-0.32653788,0.1814243,-0.15845932,0.3418012,-0.45829976,-0.099953435,0.07517785,-0.21251741,0.24942388
tài nguyên,-0.10607921,-0.17217863,0.4359916,-0.32615167,-0.38850462,-0.13204324,-0.013185428,-0.0028625662,-0.1773041,0.12710473,-0.18556972,-0.2039883,0.23181255,0.45520335,-0.91110784,-0.11617097,-0.07766659,0.580506,-0.22047885,0.4613749,0.1205319,-0.10167702,-0.5025972,0.14715165,0.23021579,0.4172748,-0.19902864,0.0081645725,-0.0465143,0.27782634,0.1548237,0.24942495,0.43188453,0.033200122,0.22487196,-0.45232344,0.2716548,-0.4502314,0.36320195,0.1903076,-0.13023639,-0.35286042,-0.06964449,-0.037004456,-0.050312452,0.24527054,-0.26731038,-0.401255,-0.23482014,-0.13302381,0.15956855,0.5095536,-0.16635379,-0.16369203,0.1755992,-0.15872622,0.03253388,-0.14639993,-0.04129256,-0.046958327,0.11044947,-0.020539884,-0.2825113,0.4357483
toàn cầu,0.19161688,-0.34709796,0.3622418,-0.04668099,-0.50988674,-0.27897838,-0.18154792,-0.09702646,-0.31309158,0.12719089,-0.5388222,-0.14067921,0.424966,-0.003986106,0.15789944,-0.3086925,-0.23484436,0.78566563,0.035972454,0.28232267,0.26927993,0.30863097,-0.16391282,-0.3941422,0.05935464,-0.040340714,0.067102626,-0.036887392,-0.05601118,0.09957113,-0.010270589,-0.035324626,-0.2679613,0.36380577,-0.09080056,0.24893913,-0.21893832,0.2937392,0.18645705,0.31913647,-0.34016052,-0.6351201,-0.042088717,0.15384741,0.60045135,-0.20327333,0.02630453,-0.13282703,-0.16302316,-0.5958091,0.38998976,-0.11679944,-0.11666809,-0.16186614,-0.6306198,-0.2959014,0.070036836,-0.09626936,0.11375919,-0.3847341,0.0011978078,-0.30290014,-0.061688513,0.07106847
loài,-0.4038322,-0.5279101,0.25785425,0.14679112,0.2414359,0.29922345,-0.12392144,-0.3134266,-0.09668465,0.27262932,0.0076565123,-0.55789256,0.01787911,-0.60761523,-0.48360556,-0.4871208,0.123684675,0.40329412,-0.010092249,0.27571464,0.41780934,-0.22551028,0.13434811,0.08218066,0.040354744,-0.13259214,-0.10113863,-0.28898108,0.15731989,0.100883655,-0.027971508,0.07295667,0.19294432,0.14412807,-0.24077609,-0.19003733,0.6024981,-0.16239107,-0.17554606,-0.06665033,0.2546379,0.11884493,0.09355252,0.46964008,0.060525473,0.3076026,0.0070539964,-0.049730163,0.032871023,-0.4864234,0.5112722,-0.22444789,0.0013028841,-0.16354206,-0.13279772,-0.3236471,-0.11489154,0.22340602,0.5898186,-0.2924872,-0.29385197,0.32185164,0.3342622,0.09788577
khắc nghiệt,-0.41585344,-0.24601752,0.33062127,-0.22179715,-0.12547708,0.56075466,-0.16425914,-0.014749685,-0.09276793,0.30848876,-0.08852379,-0.14132006,-0.41720423,-0.5765573,-0.2141386,-0.11729239,0.16174008,0.22190765,-0.4328896,0.57433826,-0.35834935,-0.32537836,0.20680091,-0.36148623,0.61909366,-0.07278902,0.20527495,0.019564807,-0.04751571,-0.31587887,0.3811333,0.32809156,-0.21239775,0.16889848,0.012836438,-0.120403826,0.09766573,-0.48485208,-0.14657852,0.1474053,0.11260609,-0.08546123,0.0061996304,0.15714961,0.078178,0.37825128,-0.1818444,0.020540006,0.19989501,-0.56642276,0.17617212,-0.15104242,-0.082826965,-0.05387256,-0.5740895,-0.41885224,0.24402982,-0.19358045,0.4585883,-0.7319507,-0.15923561,0.23376122,0.088208206,0.1361787
nhưng,-0.24794655,-0.13274394,-0.011603417,-0.3089491,0.06641315,0.3649358,-0.4026776,-0.06365127,0.00044520368,0.14424574,0.021356419,-0.18577228,-0.4552299,-0.7061593,0.16033827,-0.13312042,0.12569143,0.24399106,-0.20720643,0.44613582,-0.21447432,0.07439497,-0.23868959,-0.45295346,0.54218924,0.026143461,0.0969769,-0.25194392,-0.068849266,-0.29068813,0.13448809,0.2276915,-0.4667055,-0.32007438,-0.015627678,0.09410255,0.0115612345,-0.44979405,-0.5180253,-0.15511814,0.10234022,-0.19067827,-0.06807289,0.041888874,0.39451757,0.1570913,-0.23142682,-0.05248719,0.24114032,-0.64105815,0.3085399,0.0020194885,-0.013091599,-0.2231704,-0.619188,-0.46622366,0.3853207,-0.26646936,0.087798156,-0.70971787,0.05643744,0.10186794,0.27944103,-0.03400821
đến,0.07673449,-0.10762807,0.4935451,-0.04899609,-0.40328813,0.29987133,0.27829432,0.49204457,-0.06626432,0.010012327,-0.21275775,-0.34697178,0.27975836,-0.042798974,-0.29558226,-0.2881428,-0.3173038,0.99517286,0.17580758,0.069810085,0.21796434,0.0809104,-0.3190122,0.04728662,0.7701533,0.12075507,-0.2678299,-0.27955964,-0.07078079,-0.57501066,-0.002163926,-0.13536374,-0.29387322,-0.1710294,0.057730757,-0.019488595,-0.34705308,0.097409874,-0.0211775,-0.12641865,-0.6325847,-0.05728833,-0.20629972,-0.13844165,0.10676799,0.25736883,0.011985565,-0.18693,0.07402241,-0.6895912,0.018053161,-0.121014535,-0.20786653,-0.1590613,-0.44353905,-0.17675942,0.23631287,-0.35388297,-0.32590008,-0.63745284,-0.337979,-0.12890773,0.20341478,0.5071751
trong,0.3730689,-0.17815696,0.025214931,-0.3921871,-0.34029245,-0.39625424,-0.37803617,0.0829903,-0.2248443,0.068873905,-0.5697456,0.2657181,-0.08177422,-0.58105457,0.1569769,-0.15074961,-0.30317003,0.7084549,-0.08547849,0.24111053,0.33325103,0.31502146,-0.49607047,-0.63114536,-0.041984316,-0.06342386,0.111911975,-0.18942094,-0.09267183,0.16112068,0.21458337,0.32239154,0.015376261,0.09742611,-0.4034508,0.28374705,0.19465372,0.29361263,-0.09433449,0.45121408,-0.26711047,-0.7488104,-0.16292492,-0.45367545,0.44281113,-0.3668951,-0.045470458,0.06296953,-0.36637655,-0.78407276,0.4057202,0.28701478,-0.1345981,0.08196552,-0.33242136,-0.024452541,0.5690862,-0.42698544,-0.15869245,-0.77578485,-0.019759526,-0.3025481,-0.31923681,0.31076595
như,-0.100401744,-0.3651879,0.30310458,0.21327536,0.2808218,0.16220127,0.11439368,-0.02957853,0.33916125,0.10918946,-0.005649041,-0.2810142,-0.12877952,-0.65403545,-0.5386932,-0.6318614,-0.26455727,0.49526888,0.01888361,0.21395645,0.4961711,-0.19686824,-0.11047237,-0.16304533,0.2813661,-0.165782,0.06677625,0.11874069,0.10146487,-0.050034642,-0.13473286,-0.016308103,0.20965406,0.14292079,-0.12030652,-0.14211203,0.50597286,-0.014726849,-0.8925988,0.30504864,0.22288296,0.26595762,-0.115783915,0.3283916,0.0444343,0.09622269,-0.112043366,0.086213745,-0.14767148,-0.91721743,0.20777558,-0.124764666,-0.102878734,-0.2964229,-0.2283003,-0.26101556,-0.21988995,0.08678849,0.0020316236,-0.30411804,-0.4177621,0.5601277,0.5286538,0.44182053
băng tan,0.29246083,-0.31067824,0.15599082,-0.087655865,-0.37058294,-0.094203636,-0.102490544,0.064270325,-0.26713818,-0.0547759,-0.4184673,-0.0560935,0.6437052,-0.35135725,0.17843881,-0.59664994,0.009692424,0.8638835,0.48026538,-0.13376586,0.2780402,0.2767688,0.0410994,-0.41187638,0.24673437,-0.296442,-0.3897328,-0.16114809,-0.26133606,-0.20385124,-0.12680882,-0.07431461,-0.5222819,-0.19527535,0.019769577,0.22405149,-0.41365293,0.26363683,0.21750157,0.1015207,-0.3327809,-0.26831868,0.06988017,0.19466689,0.6587125,0.03265499,0.21184553,-0.11684691,-0.11983491,-0.7969993,0.41328278,0.12323213,-0.41749358,-0.113507226,-0.5809072,-0.43247375,0.55105585,-0.3054379,0.28660414,-0.6079179,-0.46706435,-0.2444118,0.3366742,0.19260933
thiên nhiên,-0.22159953,-0.45958242,0.5545731,-0.37073746,-0.5636036,-0.23107675,0.07876366,0.1371585,-0.49563652,0.20285268,-0.07753078,-0.20399682,0.23627609,0.5297904,-0.59904325,-0.6360744,-0.09895972,0.50544316,-0.22164276,0.63185817,0.26348633,-0.35602424,-0.09840911,-0.3762158,0.46920457,0.2853882,-0.2514923,0.21981128,-0.12838088,0.09201549,0.26894662,0.38050595,0.2547324,0.3056608,0.32070628,-0.27634263,0.12270381,-0.29221463,0.4041461,0.24420394,0.082180545,-0.44240806,0.02819575,0.16329648,-0.01637453,0.10649878,-0.37151325,-0.13489231,-0.29422227,-0.38450497,0.0024105161,0.4421467,-0.3571012,-0.07492962,-0.012255039,-0.32537943,-0.09071247,0.081293575,0.32143837,-0.285721,0.07438395,0.1157501,-0.3109783,0.38614064
