0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.011786962,0.056976333,0.2637434,0.042705186,-0.014630382,0.23647988,-0.1738045,-0.010750276,-0.10778242,0.08026616,-0.2735966,-0.0739292,0.06443013,-0.2563397,-0.26526797,-0.35072148,-0.06621122,0.59359676,-0.12193405,0.23142421,0.25316003,-0.26738194,-0.25229004,-0.029630765,0.10653437,-0.14510559,-0.04898928,-0.0616377,-0.27308136,-0.012425945,-0.03727952,-0.08958508,-0.021248974,-0.17418349,0.21487239,-0.0866481,0.24184515,-0.19708605,-0.14327312,0.086949654,-0.20934291,-0.0822534,-0.054779246,0.18166529,0.17859404,0.34739858,-0.05613192,-0.28707895,-0.28945476,-0.6456684,0.32571098,0.17018697,-0.20350933,-0.13087492,-0.44934598,-0.22093026,0.21055116,-0.1516417,-0.017429031,-0.29485077,-0.17342079,0.18662356,0.12573685,0.26441276
