node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
cao,0.231775,-0.0490587,0.08015974,0.017467467,0.05228992,0.13347699,-0.102125876,0.15790337,0.07699138,0.14789271,-0.03332371,0.014809336,-0.23830205,-0.09135672,-0.075376764,-0.3933434,0.15045457,0.55205745,-0.5691071,-0.01541886,0.4247243,-0.5145771,-0.23333663,-0.36253244,0.4790004,-0.31818107,-0.046348024,0.44321057,0.14338288,0.020661242,0.22518396,0.11680014,0.24112065,-0.20045169,0.35185993,-0.2512225,-0.013649956,-0.10790389,-0.36446625,-0.10596007,-0.09219989,0.009495264,-0.13629662,0.48751768,0.13052472,0.55661416,-0.18722333,-0.13962965,-0.7975176,-0.5390709,0.2566006,0.350395,0.30592027,-0.24313328,-0.24384184,-0.39813927,-0.12915777,0.037938796,-0.218382,-0.3827582,-0.40772238,0.4178103,0.33850875,0.30598333
nằm,0.16375339,-0.3287666,0.21879305,0.18302076,-0.36088789,0.32356665,-0.029102087,-0.16263038,-0.05777617,0.45110065,-0.32439816,0.36090603,0.22034709,-0.2912134,-0.60818636,-0.14754523,-0.13247736,0.75716996,-0.36347502,0.10828118,0.2831967,-0.63577396,-0.61479855,-0.27736735,0.436336,0.004205721,0.23068064,-0.20808156,-0.056825485,-0.24379744,-0.21632601,0.07405662,-0.2773981,-0.045020085,0.036793817,0.21009435,0.55077785,-0.22837344,-0.01240428,0.23128529,-0.2548234,-0.09630286,0.15161154,0.032825403,0.21602899,0.47521937,-0.0041950205,0.07834353,-0.32632,0.061565533,0.7380668,0.2896674,0.07291941,0.06615028,-0.20363186,0.023880813,-0.2939232,-0.048133843,0.14432617,0.18028313,0.10069091,-0.15877756,-0.03566027,-0.08278002
hành trình,0.068875186,0.012886485,0.25163874,-0.049426105,0.1427858,-0.279303,-0.3992917,0.17809209,-0.2595409,0.23850934,-0.26389277,-0.23543747,-0.19483867,-0.47654557,0.49578115,0.026361356,-0.0285795,0.53301847,-0.32001096,0.044413295,-0.045244183,-0.3248815,0.048921302,-0.063132994,0.05827112,-0.3970619,-0.26396456,-0.126854,-0.12472924,-0.03293079,-0.2561036,-0.22151269,0.32312375,0.16814251,0.37979797,0.1749886,0.44118112,-0.01796477,0.068290405,0.037385505,-0.1165039,0.33412054,-0.33215687,0.21724413,-0.023724947,0.6347807,0.19246668,-0.052133307,-0.46756223,-0.6098883,0.31552517,0.1720999,-0.0554549,-0.35376862,-0.20583233,0.09709265,0.030161582,-0.53851783,-0.14148548,0.3653866,-0.32538202,-0.13125455,0.37612325,0.35694516
là,0.28199565,-0.037162483,0.014678804,0.07037052,0.10037977,0.119559996,-0.10572594,0.28548136,0.07574829,0.07990341,-0.026156126,-0.033139292,-0.14532655,-0.12630858,-0.007001907,-0.38135982,0.30480528,0.44580778,-0.4476863,-0.0011208844,0.39985386,-0.52852076,-0.12131241,-0.23273674,0.34121615,-0.26812825,-0.108394235,0.44754225,0.2087206,0.1412904,0.054000344,0.024652995,0.32622817,-0.100515485,0.33687517,-0.34056675,0.0074917837,-0.17993475,-0.3317912,-0.047461852,-0.14770786,-0.019698057,-0.40682256,0.3268178,0.18545187,0.41051605,-0.16754961,-0.1250232,-0.67172045,-0.5888859,0.13813856,0.29251063,0.13582343,-0.20639476,-0.29098842,-0.383329,0.0026748334,0.091313675,-0.29423323,-0.4443195,-0.4361524,0.43536705,0.37322918,0.37898058
trên,0.02146023,-0.21333614,0.011798946,-0.051607076,-0.07604317,-0.24545065,-0.30992028,0.2675633,-0.100405365,0.30877727,-0.16454968,-0.017352046,-0.17456226,-0.52297753,0.1798925,-0.11732504,0.057512883,0.7441366,-0.4783745,-0.06408763,0.11494304,-0.37572175,0.017380534,0.0003016946,0.16068873,-0.27061734,-0.16798279,-0.094074965,-0.042012226,-0.2829079,-0.05983996,-0.031772166,-0.012359736,0.074355796,0.45158395,0.057759866,0.39136052,0.008923021,-0.04849381,0.20811522,-0.28538394,0.124446765,-0.13702804,0.26178026,-0.20307714,0.727157,0.13701993,-0.01451559,-0.73973095,-0.44952473,0.36439526,0.06038698,0.03353065,-0.12545495,-0.20628259,-0.036460113,-0.0599304,-0.4176327,-0.1256339,0.23572959,-0.27714866,-0.17491165,0.27039638,0.4815965
biên giới,0.3794826,0.10943922,0.390664,-0.35696495,0.024089381,0.54011685,0.04208143,-0.22762552,-0.089674845,0.025563113,-0.27620694,-0.40454674,0.36305264,0.0980417,-0.3931106,-0.042894527,-0.22868218,0.3017373,0.118613325,0.30717465,0.45712078,-0.57900727,0.14172514,-0.3588512,0.12309536,-0.40802726,-0.021758411,-0.4810827,-0.41671777,0.40988964,-0.033670895,0.003183089,-0.06628232,-0.26045594,-0.030911112,0.0560682,0.17626156,-0.08017753,-0.04915359,0.3477302,0.12774353,-0.14803977,-0.42914823,0.14272608,0.34830254,0.20663415,-0.22796452,-0.24929877,0.12193371,-0.27122605,0.24543294,0.6006901,-0.12649803,-0.3104941,-0.44064724,0.2707384,0.77747893,0.21569872,0.16441885,-0.040842213,0.12940007,0.08992615,-0.27891785,0.54999775
được,-0.010558503,-0.47217366,0.010307959,-0.18315312,-0.030964343,0.45351693,0.07441837,0.039224774,0.15958431,-0.18284148,-0.4601788,-0.13554011,0.3453032,-0.31609333,-0.103081524,-0.083399884,0.20057617,0.65866977,-0.20416577,0.25078174,0.37223747,-0.6469826,0.095982336,-0.14916754,0.092384204,0.17557292,0.048346937,-0.29030514,-0.04298968,0.526153,-0.23024628,-0.082229845,-0.42854002,0.27579418,-0.06918451,-0.20835534,0.289116,0.16270307,-0.022507614,0.1010515,-0.26863328,-0.527895,-0.29105166,0.2283573,-0.06713374,0.16322117,-0.14183584,-0.537184,-0.37195888,-0.40019947,-0.035502814,0.06878326,-0.525284,-0.23379593,-0.746619,-0.059695587,0.31584302,0.44063455,0.3428614,-0.35250333,-0.0070819263,0.10983455,-0.21383035,0.63263863
ngọn,0.115562804,-0.12152489,0.17099601,-0.09020106,0.26742187,0.047317863,-0.383817,0.3525263,-0.106348716,0.18500902,-0.2219155,-0.15389256,-0.23097503,0.036029175,0.36047977,-0.31352538,-0.036781553,0.35016438,-0.34686804,0.023514122,0.2967618,-0.3881082,-0.13716422,-0.25895727,0.36441344,-0.25969863,-0.19641532,0.070684455,0.21090057,0.095551044,-0.104111984,-0.07265213,0.48540074,-0.06858437,0.3085292,-0.14252777,0.13227123,0.065714605,-0.02207705,-0.11094906,-0.20744507,0.16669849,-0.29555687,0.40247557,0.25631726,0.58835596,0.063951015,-0.087248005,-0.48048085,-0.6497053,0.3466281,0.25498462,0.21324795,-0.38062063,-0.25859618,-0.25598115,-0.29482076,-0.24472359,-0.15507904,-0.10422034,-0.43788555,0.1964108,0.39468163,0.21060835
fansipan,0.2833938,-0.16252743,0.13644475,-0.03696632,-0.27219787,0.5997275,0.09879425,-0.24976155,-0.0050921794,0.2573399,-0.236181,0.22342695,0.3202456,-0.060460024,-0.7279911,-0.3302595,-0.06562331,0.5777599,-0.22221926,0.11610402,0.46738347,-0.6809646,-0.544874,-0.6948618,0.5139247,-0.25997,0.08830119,-0.4174196,-0.1847844,0.08812928,0.17493547,0.110963345,-0.11380955,-0.40303373,-0.05193195,0.16476652,0.2310415,-0.15376018,-0.3246637,0.35478216,-0.14879116,-0.124592066,0.20738901,0.32360515,0.48366693,0.45470732,-0.16740645,0.2044945,-0.25206336,-0.08703225,0.68676114,0.65330535,0.26388663,0.059088506,-0.14031298,0.01298642,0.066763304,0.18374124,0.35032928,0.031260036,0.116152346,-0.003837845,-0.23206557,0.026489181
có thể,0.13571079,0.18796785,0.05933728,0.12826458,-0.10787214,-0.27722576,-0.10247919,-0.18078297,0.085567206,0.23943675,-0.41094175,-0.22559543,-0.22086775,-0.88022184,0.19191474,-0.0033547396,0.14364241,0.58955276,-0.30933058,-0.09328777,-0.20990792,-0.34018552,0.1452298,-0.2848278,-0.20105611,-0.48245713,-0.13543218,0.016624315,-0.41221952,0.22937652,0.25054994,-0.22967523,-0.100872666,0.19146127,0.17162953,0.06762194,0.40629405,-0.14110132,-0.32151285,0.04500239,-0.11685441,0.047842693,0.05052051,0.41317338,-0.33290425,0.54958767,-0.03621122,-0.2864816,-0.67822075,-0.31253228,0.0399345,0.24987847,-0.16688956,-0.49849257,0.00046452528,0.054432154,0.32213917,-0.31331974,-0.0708001,0.23748226,-0.17553286,0.10673143,0.22180125,0.5018466
