node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
được,-0.031360157,-0.25760671,0.19789025,-0.11146136,-0.053112652,0.18549253,0.08649964,-0.15331654,0.26552007,0.07742237,-0.32768202,-0.2816905,0.08168045,-0.36288986,-0.44688165,0.26051787,-0.3149423,0.3789006,0.012039095,0.1530563,0.03190524,-0.6097291,-0.3890761,-0.28256187,0.54892164,0.10329219,-0.18937439,-0.35637,-0.46464887,0.046276383,0.23483686,-0.101171605,-0.3672154,0.16924495,0.39664114,0.09904229,0.40860206,-0.33523834,-0.118966706,-0.3295885,-0.118785314,-0.15802968,0.19308008,0.2922249,-0.020644896,-0.3044959,-0.42654637,-0.3415682,-0.11840897,-0.17497301,0.26133657,0.37232676,0.19895399,-0.20245935,-0.42007545,-0.37300208,0.15491654,-0.037839986,-0.32037866,0.14699651,0.34482172,0.39638275,0.2139404,-0.14588992
gần,-0.25369635,-0.30228102,0.16886513,-0.032292094,-0.29971424,0.5144282,0.001974034,0.00958337,-0.26265526,0.12253501,-0.28135407,0.034500677,0.0080042565,-0.1685898,-0.32188225,-0.5955,-0.5096982,0.48878244,0.53994244,0.031491343,0.09603172,-0.17837162,-0.097525135,-0.09816979,0.47157893,-0.028493486,-0.1408258,-0.2568843,-0.08665313,-0.07376011,-0.36218798,0.22345455,-0.33897865,-0.501497,-0.015874283,-0.28769666,0.2923217,-0.2706526,-0.11844863,0.012912325,-0.12415165,0.11902917,0.27119932,0.22078331,-0.124523416,0.5595941,-0.13575375,-0.33036345,-0.012946967,-0.35390234,0.27809733,0.2826682,-0.04965172,-0.26498616,-0.46579778,0.25987676,-0.1555578,-0.05391071,0.14530747,0.022460815,-0.06930421,0.2477033,-0.17820883,0.49460903
người,-0.26946247,0.39026922,0.39970398,0.19920468,-0.34461218,0.07366985,-0.14322503,0.026749471,-0.043555744,-0.514614,0.20786257,-0.17491598,0.35020113,-0.30534187,-0.09738961,-0.30626237,0.16345511,0.4291206,-0.41938248,0.537446,0.28777435,0.030938309,-0.18489164,0.3933132,-0.27707818,0.33508196,-0.29126865,0.022238314,-0.19450717,0.012505148,-0.24627724,-0.042150073,0.18112491,0.0101333475,0.27265167,0.18923925,-0.0394781,-0.07386652,0.024056772,-0.11412381,-0.7714083,-0.16698085,-0.4077515,-0.19765414,0.2355921,0.04564829,0.011382935,-0.12876928,-0.15365939,-0.66847706,0.32309893,0.2682451,-0.27211794,-0.43327436,-0.3472227,-0.18732691,0.12139568,-0.4136948,0.06719046,-0.30290675,0.16820958,0.042625014,0.058052152,0.28782508
nơi,-0.045475576,-0.22762506,0.6338469,-0.04345063,-0.17763624,0.3936746,-0.43345517,0.29588893,-0.14142463,-0.2852554,-0.028336901,-0.5145237,-0.058159847,-0.27664584,-0.37151003,-0.6800488,0.20935807,0.34215128,-0.21149194,0.11189038,0.6245736,-0.12722085,-0.3623817,0.52910876,-0.08736964,0.109391876,0.08111269,0.1025364,-0.098571904,0.20504974,-0.37467894,0.18109863,0.34820908,0.2791336,0.023110265,0.13137333,0.11831904,-0.26952338,-0.48092452,0.51562566,-0.6107912,-0.72377205,-0.4876153,-0.005471548,-0.09804734,0.46031967,0.5476785,-0.0018762273,-0.22694293,-0.6800185,0.37218666,0.02246533,-0.22087204,-0.21010007,-0.5378122,-0.09560333,-0.2589177,-0.019706845,0.20207743,-0.7922475,0.035493545,0.05365696,0.1452069,0.8007639
đến,-0.23204002,0.24697319,0.40030962,0.2633611,-0.1727504,-0.055737317,0.119154125,0.32489502,-0.37442303,-0.30788824,-0.112154186,-0.29248074,0.10418191,-0.11120293,0.13485092,-0.29318616,-0.30194908,0.58973646,0.32527044,0.21934241,0.13044809,0.17226416,-0.088561125,-0.05904532,0.084420234,0.3223805,-0.31966537,-0.10048937,-0.2653793,-0.048647758,-0.021531304,0.053780824,0.0119362995,-0.6676081,0.28434908,-0.053929172,-0.10417181,-0.18210223,0.13853605,-0.19639286,-0.57468975,0.54372,-0.2739898,-0.057765644,0.40514585,0.14694665,-0.14807512,-0.32519925,-0.2079774,-0.8503981,0.38672626,0.30092174,-0.3863303,-0.4254416,-0.2701486,-0.33891654,0.49743575,-0.68722725,0.15882197,-0.29542905,-0.10538068,0.43630752,0.05096284,0.29089102
lòng,-0.30708352,0.31576696,0.31569552,0.16815828,-0.22430104,0.13835633,-0.291282,-0.14988527,0.016275063,-0.6077636,-0.014984923,-0.36035532,0.39172745,-0.5695507,-0.09269585,-0.46540803,0.27288055,0.47934234,-0.5508213,0.34961343,0.28113517,0.12101515,-0.18897682,0.30671078,-0.09562456,0.3498921,-0.19604102,0.1117581,-0.27743897,-0.123575434,-0.29169226,0.22583155,0.14224151,0.27525136,0.18353549,0.28554785,-0.097630486,-0.042867154,-0.054812014,-0.03485317,-0.4188803,-0.19481549,-0.38840592,0.072000906,0.038862903,0.33978948,0.25197488,-0.05116356,-0.036966242,-0.5404008,0.30598408,0.26038796,-0.2762423,-0.32303637,-0.36816385,-0.32980925,0.10341527,-0.2168821,0.27109995,-0.4779991,-0.17933717,-0.1262619,0.013994351,0.41416413
nằm,-0.28326595,-0.27516633,0.13390027,0.12302202,-0.11289618,0.5292286,0.06006724,-0.31491265,-0.20981824,0.18184727,-0.46710187,0.13548805,-0.062017832,-0.72006357,-0.43008742,-0.26660517,-0.33903855,0.38996455,0.18587826,0.16727093,-0.17189603,-0.4596568,-0.5169272,-0.37916338,0.7265186,-0.29383278,-0.17154367,-0.054388944,-0.18436724,-0.3568814,-0.2806797,0.07257145,-0.6015689,-0.18350764,0.08772464,-0.20321676,0.33367273,-0.46897063,-0.08580731,-0.07199208,-0.030416647,-0.011176941,0.288233,0.47146404,-0.25165272,0.31159115,-0.5499324,-0.37719843,-0.11925523,-0.37296548,0.18915747,0.81301385,0.28522068,-0.36759493,-0.5446173,-0.38421583,-0.1302251,0.07980682,-0.033496484,0.03249027,-0.24788348,0.3103345,0.038048998,-0.24587573
cao,-0.085317224,-0.12959708,0.111329526,-0.037391856,-0.2593746,0.21898061,-0.062910244,-0.36460966,-0.16974221,0.100036494,-0.42897516,0.17184056,0.10325016,-0.41050875,-0.0817669,-0.43823025,-0.4215385,0.5875194,0.16776776,0.29747576,0.0044141253,-0.22364643,-0.20349471,-0.2884543,0.29554915,-0.42389727,-0.35661846,-0.13161099,0.07242319,-0.23447835,-0.20825668,0.0775728,-0.66496944,-0.6048319,0.10644548,-0.33140102,0.43153027,-0.1982853,0.15945902,-0.2891625,0.005514196,0.29385248,0.27143723,0.4851396,0.1924017,0.3884653,-0.5457067,-0.47723892,0.09301659,-0.5366629,0.48452482,0.5131798,0.14076267,-0.43217668,-0.33996305,-0.05556549,-0.041512158,-0.12101311,-0.010381259,0.17161103,0.090827234,0.35438848,-0.21228087,0.15021652
một,-0.04121089,0.20702021,0.2803841,-0.19945337,-0.4942191,-0.04999578,-0.14909767,-0.13256964,0.23723873,-0.13618845,-0.078505374,0.06856755,0.38038364,-0.04452862,-0.15109934,-0.23267615,-0.12535922,0.69613,0.011404368,0.47540268,0.15430142,-0.10600437,-0.23307766,-0.034040183,0.020610543,0.19775338,-0.28131342,-0.030793212,-0.13665916,0.10075347,-0.1397836,-0.13722384,-0.26968616,-0.14934252,0.36459303,-0.101244636,0.17637506,-0.11369638,0.14429766,-0.24842674,-0.46429873,0.262064,0.1860104,0.04356743,0.31165564,-0.21276775,-0.5301908,-0.20004754,0.17443794,-0.6192253,0.3827688,0.24500337,-0.20922507,-0.4401171,-0.19271646,-0.18597421,-0.091187075,-0.3121186,-0.16816567,0.21184829,0.37240914,0.2753716,-0.32379386,0.25033477
trên,0.27022597,0.05999337,0.40577227,-0.14335948,-0.1630842,0.21582484,-0.1069408,-0.19533552,-0.00502946,0.4523265,0.03075841,-0.038809676,0.22666545,-0.52072173,-0.07017513,0.3740864,0.46367836,0.80391145,-0.16417566,0.49206612,0.01974285,-0.41046688,0.18151765,0.32358882,-0.16875687,-0.1400618,-0.18291602,0.1551801,-0.32360917,0.5849065,0.3898886,-0.43780616,0.0047407886,0.2464207,-0.11648063,-0.13042319,0.133895,0.11319906,0.15585886,-0.17923759,-0.32698342,-0.40237555,-0.03517597,-0.2076217,0.5893348,0.26061457,-0.2640719,-0.35622776,-0.43304968,-0.46399194,0.1442373,0.078142084,-0.043627817,-0.4267276,-0.51557064,-0.58788836,0.23763008,0.10082441,-0.13630167,-0.26330465,0.21913141,0.48148957,0.510397,0.23466876
điểm,-0.08043624,0.24367072,0.4423773,-0.084012456,-0.52605724,0.12700392,0.02515999,0.015736695,-0.23145884,-0.21673365,-0.078598045,0.008061569,0.13330075,0.015578931,-0.103485234,-0.51453316,-0.21619228,0.48821655,0.1872268,0.18389003,0.1440069,-0.07011706,-0.15570721,-0.009134688,0.22869496,0.37344986,-0.21063744,-0.10114058,-0.17897317,-0.10097515,-0.36498526,-0.12386022,-0.11313421,-0.48517823,0.30710346,-0.17223255,0.1464686,-0.11805373,-0.011130549,-0.027504263,-0.57398015,0.3967683,0.15850693,0.078496546,0.23910865,0.046355966,-0.31474826,-0.19370325,0.055253413,-0.64358944,0.24861303,0.40091816,-0.24710649,-0.4906119,-0.19688725,0.057257157,-0.0024452058,-0.29245013,0.17433313,0.010425308,0.17769529,0.12438946,-0.46480602,0.25648075
qua,-0.0703488,-0.0861679,0.3266705,0.038127154,0.11044765,0.12068352,0.12018656,0.14139985,-0.35452083,0.015602428,-0.30583382,-0.33849138,0.0519625,0.047414996,0.10476175,-0.22362407,-0.21909772,0.60543305,-0.019586273,0.12603924,-0.059232194,0.38302147,-0.25581995,-0.31771898,0.16764987,0.10195974,-0.1257452,0.21321467,-0.26389822,-0.2697642,0.17774689,0.02672779,-0.1113701,-0.094908975,0.09294563,-0.16121534,0.06515235,-0.21631809,-0.204399,0.2856158,-0.06456506,0.5469882,0.018874131,0.12922055,0.31691048,0.76793694,-0.075040095,-0.11917517,0.03363233,-0.68954027,0.11536131,-0.04989726,-0.4260121,-0.10910772,-0.30070177,-0.3033265,0.5770514,-0.3969031,0.30614904,-0.38805214,-0.29719102,0.20628043,-0.1318796,0.4734901
văn,-0.15462656,-0.2908974,0.26336265,-0.07069615,0.043901887,0.0057845223,0.3428948,-0.09238138,0.11209983,-0.3271476,-0.16874874,-0.45782548,0.32909307,-0.22431557,-0.017614264,0.25928035,-0.34027064,0.37643078,-0.315568,0.5375755,0.1839657,-0.20573625,-0.56921875,-0.20557077,0.22932991,0.15400611,-0.363425,-0.22674163,-0.35623714,-0.15936108,0.09429668,0.13795486,-0.07112123,0.30796507,0.49903503,0.027227763,0.021463146,-0.6531342,-0.047942325,-0.21697326,-0.3379248,-0.20074517,-0.08182611,-0.011313996,0.1220996,-0.29726824,-0.45185995,-0.31181884,0.20254348,-0.5249323,0.29283887,0.14856595,-0.081807554,-0.26069698,-0.52352923,-0.27699047,0.2748044,-0.30495507,-0.28327173,-0.10722065,0.48791248,0.15254648,0.12586962,0.08281027
du khách,0.21176046,-0.2843564,0.2024937,-0.19646028,-0.0782036,0.0943336,-0.2558244,-0.1843993,0.28096488,0.25645405,-0.3703537,-0.36973798,-0.07382736,-0.27907738,-0.60671955,0.21395214,-0.09259947,0.6301152,-0.09766106,0.1751061,0.21230292,-0.6547202,-0.10875644,-0.10238343,0.08320909,-0.39483958,0.0018708886,-0.103875674,-0.530625,0.31574765,0.49117228,-0.5529315,-0.38291195,0.009628225,0.26540443,0.08731612,0.725195,0.14555135,-0.17794086,-0.382268,0.060636323,-0.07048402,0.06346813,0.23203276,0.3453911,-0.19161884,-0.18511651,-0.41019994,-0.25004014,-0.3869726,0.23693217,-0.12416981,0.060785025,-0.3165662,-0.27005062,-0.66058093,0.28605115,0.083095446,-0.4037495,-0.056185424,0.32745358,0.59459066,0.39953426,-0.10752494
đường,0.14206977,0.19869322,0.14235969,-0.080791995,-0.2225047,-0.009437421,-0.37750036,-0.08923501,0.19800186,0.29325062,-0.056181535,-0.0415742,0.2563689,-0.33311293,-0.17952347,0.09499953,0.06558538,0.8444541,0.035245497,0.33713526,0.16305399,-0.28339767,0.31739628,0.20700029,-0.29527703,-0.18367481,-0.23133166,-0.086946726,-0.25326216,0.5316539,0.4176561,-0.30684346,-0.18403324,-0.18872418,0.16588272,-0.03749518,0.42409584,0.3678569,0.19745867,-0.5037583,-0.20009087,0.05791717,0.02273966,-0.03075436,0.4840079,0.08247315,-0.19981788,-0.46286044,-0.3061043,-0.41641966,0.34753096,-0.07841598,-0.080540635,-0.38429198,-0.3161685,-0.44855902,0.3492661,-0.27587318,-0.23903318,0.06654677,0.23780318,0.58352315,0.33794346,0.39243883
nước,-0.48218936,-0.04148506,0.07350896,0.2681249,-0.14098191,0.26145405,-0.35432482,-0.051512342,0.08432998,-0.1766771,-0.08392876,-0.38398537,0.25992766,-0.70316964,-0.22682506,-0.34395885,0.22011065,0.67283624,-0.2434208,0.36277083,-0.006389029,0.3295616,-0.103577234,0.025448104,-0.16193886,0.29077658,-0.14123352,0.28109178,-0.5144442,-0.009132853,-0.04944243,0.18072641,-0.10836501,0.4721388,-0.031669438,0.15434797,0.040842887,-0.06641024,-0.13467576,0.0066881836,-0.015271523,-0.23017026,-0.279244,0.15181147,0.076831646,0.7040846,0.25857133,-0.12567353,-0.2785234,-0.12923267,0.08566626,0.14514184,-0.4001933,-0.034652527,-0.29072678,-0.62202084,0.27282673,-0.11962757,0.36097884,-0.48732105,-0.5348632,0.031084787,0.38959044,0.40408432
độ,-0.011339238,-0.22685665,0.300701,-0.0039633457,-0.23406091,0.45148733,-0.0063759573,-0.35776708,-0.40688002,0.15049122,-0.51428235,0.18134375,-0.11175043,-0.56599784,-0.16064017,-0.5765258,-0.29959038,0.47948986,0.14824393,0.088236436,-0.07844235,-0.31726277,-0.4752436,-0.39921254,0.6182766,-0.37227157,-0.090185925,0.09092261,0.04389883,-0.39341745,-0.3970045,0.06957889,-0.5334666,-0.42966303,0.018115079,-0.264535,0.33721954,-0.40429267,-0.07380077,0.02700109,-0.032167416,0.17505126,0.36651185,0.60574454,-0.09297852,0.50734866,-0.5256962,-0.32437196,0.020020586,-0.68310946,0.33189222,0.7942334,0.19973367,-0.5055265,-0.47698027,-0.2696988,-0.21123943,0.04414782,0.1010171,-0.07414788,-0.19810668,0.2953674,-0.2778598,0.0018987852
biên giới,-0.23759682,-0.12502715,0.3097736,-0.1463115,-0.5095945,0.69706,-0.011319384,0.055271067,-0.21019697,-0.15437831,-0.14189664,-0.27627838,0.13723712,0.04439368,-0.6305606,-0.7164171,-0.26900324,0.50888324,0.4916459,-0.012499102,0.11917922,-0.16147916,0.0992807,0.11953428,0.60287726,0.56505054,-0.05522397,-0.43897447,-0.59080267,0.043251395,-0.3481716,0.022173049,-0.18101844,-0.34631902,-0.07724579,-0.08961561,0.19664216,-0.037824146,-0.33614415,0.10778387,-0.370163,0.13295378,0.2165737,0.059356503,-0.06112373,0.54907674,0.16692567,-0.16782613,-0.084766135,-0.35444382,0.20059586,0.20742998,-0.33584026,-0.27490312,-0.3479215,0.41713837,0.06616319,-0.062423438,0.31455395,-0.08161106,-0.026729876,0.1293703,-0.36623985,0.68152124
hùng vĩ,0.016960792,-0.44673434,0.6015369,-0.25524834,-0.21754172,0.37053862,-0.2716272,0.26342225,0.08076917,-0.10070174,0.044928238,-0.32104057,-0.17501555,0.028196352,-0.506693,-0.44092444,-0.13969848,0.25406843,0.16664661,0.010495009,0.485207,-0.114450976,-0.3576586,0.2330795,-0.018687308,0.3266928,0.1682744,-0.09746034,-0.3385858,0.51861024,-0.20719664,-0.0598187,0.1899241,0.2123874,0.04440665,0.05267331,0.33504713,-0.25662693,-0.46072137,0.36708704,-0.4869983,-0.64846826,-0.19082019,0.010980413,-0.0556088,0.11082734,0.21898006,-0.045868263,-0.33626175,-0.4906561,0.3318882,0.15163168,-0.18278031,-0.12119519,-0.16684943,0.12713474,-0.24097067,-0.124519676,0.043420553,-0.4149212,0.21889761,0.21918733,0.1700115,0.6884674
không chỉ,-0.14765367,-0.0516609,0.22306488,-0.17059347,-0.13904618,0.08897334,-0.038582478,0.048020035,0.14586493,0.014962592,-0.27889213,-0.113129064,0.17487426,0.21485804,-0.28162283,-0.34226924,-0.33089188,0.7444149,0.051113978,0.33078137,0.09958354,0.10166253,-0.23027037,-0.22889943,0.101717904,0.041064702,-0.20748407,0.07333049,-0.24753648,-0.08121053,-0.01842504,-0.08926172,-0.3829267,-0.1793168,0.28430367,-0.2568433,0.2590426,-0.13139753,-0.1373286,-0.0101862205,-0.10355009,0.45893618,0.2494477,0.011660066,0.22957353,0.21823213,-0.30216745,-0.19920152,0.2377612,-0.58746624,0.15984574,-0.22927593,-0.39906842,-0.17673515,-0.36429256,-0.11070753,0.09158029,-0.28002253,-0.121277936,-0.022051053,0.19223583,0.23126446,-0.27022436,0.4187787
năm,-0.14131995,0.085878745,0.15334086,0.18985435,-0.09183168,-0.030487424,0.021430662,0.022519143,-0.23627283,-0.11512999,-0.22406948,-0.2011122,0.15470472,-0.15832971,0.06943786,-0.16426085,-0.38893932,0.5461749,0.3263083,0.20999426,-0.02072074,0.049577944,0.027818551,-0.16906147,0.13102414,0.092762284,-0.38149026,-0.18052313,-0.18728583,-0.07979489,0.09061064,0.16670921,-0.25078222,-0.5288759,0.2105073,-0.072527185,0.07046593,-0.12528698,0.20829271,-0.3302976,-0.23786674,0.48257488,-0.073921636,0.15123995,0.34935275,0.20707755,-0.26409262,-0.39156395,-0.07265255,-0.5596337,0.4158245,0.31842417,-0.17652315,-0.35234863,-0.21430394,-0.25860262,0.46680003,-0.48518878,0.01952683,-0.046206165,-0.029898712,0.43191376,0.018948441,0.30493143
tổ quốc,0.19454429,0.40220603,0.29039228,-0.4337885,-0.34299102,0.6316841,-0.10390394,-0.18453632,-0.21946442,-0.33601198,0.027237695,-0.5175317,0.34375873,-0.01617907,-0.47358683,-0.5107435,0.30530438,0.35199717,-0.30292827,-0.024070492,0.08419076,-0.52019435,0.23335052,0.2021553,0.52200913,0.3640996,-0.20380487,-0.5369103,-0.6394099,-0.042596344,-0.16451846,-0.093834884,-0.0067016585,-0.23327929,0.11504108,0.08606683,0.007915978,0.10730548,-0.4085838,0.049213175,-0.6168941,-0.033089474,0.01848278,0.020865368,0.1297435,0.44427276,0.15607479,-0.07186311,-0.057039227,-0.63883764,0.5732866,0.061904646,-0.16231818,-0.35805514,-0.36130267,0.51516306,0.36617824,-0.061068434,0.37273195,-0.10516756,0.31135723,-0.015092962,-0.61013657,0.7279572
