0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.07706686,-0.10884882,0.26295173,0.009090185,0.100307494,0.122226134,-0.04502174,0.05439521,-0.089333825,0.18504018,-0.37313724,-0.15317883,-0.04634543,-0.1899631,-0.2068176,-0.21518163,-0.14534068,0.6650626,-0.07735219,0.09788576,0.2026274,-0.23113094,-0.261519,-0.1339568,0.06647651,-0.18977769,-0.028866567,0.024108324,-0.11220549,0.054807227,0.0054713935,-0.07807949,-0.17774071,-0.041610785,0.1118043,-0.116130784,0.36251152,-0.032271035,-0.11585165,0.016116718,-0.18986098,-0.12635024,-0.078641176,0.17698997,0.096478716,0.2858507,-0.05046418,-0.32429907,-0.25311694,-0.4682105,0.2818102,0.228676,-0.18890134,-0.119021334,-0.38328233,-0.079993814,0.16341347,-0.21401052,-0.03429692,-0.10525786,-0.12599526,0.2705778,-0.022854673,0.34232894
